species	day	month	year	hour	minute	second	temp_1	temp_2	temp_3	temp_4	temp_5	temp_6	t_air	Lon	Lat
Fulanus_beltranus	12	9	2020	7	0	0	15.2148	27.4148	28.3716	16.5924	13.6004	22.842	8.626	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	4	0	15.9044	28.6788	28.4868	16.8228	13.6004	23.1844	8.1924	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	8	0	16.2868	28.3332	30.5988	17.7396	14.1396	25.2772	8.626	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	12	0	16.5156	26.5748	29.8292	18.1972	14.8308	22.4228	7.642	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	16	0	14.5236	23.0308	26.842	17.3572	14.1396	17.3572	5.178	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	20	0	11.3972	16.898	20.7876	15.5204	11.8228	11.1636	5.138	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	24	0	12.1332	19.3396	21.89	15.482	11.202	13.6772	5.698	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	28	0	12.1716	18.8068	22.842	15.5972	11.4356	13.2148	6.0164	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	32	0	11.706	16.058	19.874	15.0228	11.474	11.6292	4.938	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	36	0	9.1748	13.4452	14.6004	13.138	9.1748	7.2852	3.7716	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	40	0	8.5076	13.4452	12.674	12.0164	7.8388	6.85	4.738	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	44	0	7.9572	12.8292	11.1252	11.0468	6.93	6.3348	4.6564	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	48	0	7.1268	11.5124	9.8388	10.2292	6.2148	5.458	4.978	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	52	0	7.2468	11.7844	9.6436	9.6436	6.1748	5.738	4.1748	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	7	56	0	7.9956	12.674	10.8916	9.6836	6.89	7.1268	6.5332	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	0	0	11.4356	16.5924	17.8532	10.93	10.93	11.6676	9.1748	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	4	0	14.37	20.4068	22.6884	12.3652	14.7924	14.8308	8.2324	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	8	0	13.138	18.6548	20.7492	12.5204	13.562	13.562	7.0484	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	12	0	12.3652	18.1972	20.1396	12.5204	13.2148	13.3684	5.658	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	16	0	10.3076	14.8692	15.0612	11.2804	10.1508	10.5412	5.498	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	20	0	9.1348	13.33	12.442	10.6196	8.6644	9.1348	4.778	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	24	0	8.5076	12.9828	11.3188	9.5652	7.8772	8.4292	7.0484	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	28	0	9.3316	14.7156	13.9844	9.8788	9.0564	10.1124	6.4132	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	32	0	9.2132	14.37	13.138	9.762	8.7044	9.5268	6.1348	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	36	0	10.7748	16.7844	16.3636	10.5028	10.5412	12.0548	6.2948	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	40	0	9.722	14.754	14.8308	10.4244	9.37	10.8132	5.8964	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	44	0	8.7044	13.6004	12.2484	9.41	8.626	9.41	5.578	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	48	0	7.562	11.7844	10.346	8.4292	7.2852	7.522	5.8564	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	52	0	7.0484	11.5124	9.0964	7.2068	6.93	6.5732	5.8164	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	8	56	0	6.81	11.3972	8.5476	6.5332	6.6116	6.2548	6.4132	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	0	0	4.0132	11.2804	9.0964	6.0164	2.2292	4.1748	3.3668	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	4	0	4.818	11.6292	10.658	6.85	3.1652	5.138	3.2052	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	8	0	4.5764	12.0548	10.4244	6.7716	3.0436	4.5364	4.0132	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	12	0	4.898	12.7508	10.7748	6.7716	2.7988	5.7764	4.2948	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	16	0	5.538	11.3972	10.7364	6.7316	3.3668	6.4132	3.0836	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	20	0	5.698	10.97	10.5028	6.85	3.0436	6.1748	3.9332	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	24	0	6.0164	11.6292	11.2804	7.0084	2.962	6.4932	4.5764	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	28	0	6.7316	13.0996	12.3652	7.522	3.0836	7.7588	4.2548	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	32	0	7.3652	13.754	13.4452	8.1924	3.7316	8.626	3.7716	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	36	0	8.0356	13.9844	14.2164	8.8612	4.5764	9.5652	4.2548	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	40	0	10.2292	18.8068	18.082	10.034	5.338	14.5236	4.1748	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	44	0	10.658	18.7684	19.1124	10.5796	5.7764	15.2916	6.3748	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	48	0	9.1748	15.5204	17.3956	10.2292	5.218	12.7508	5.338	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	52	0	7.8388	14.1396	15.2916	9.41	4.1748	12.442	5.7764	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	9	56	0	8.7044	16.5924	17.2804	9.9172	4.818	16.21	6.81	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	0	0	7.9572	14.2932	15.0612	9.6436	4.698	11.8228	6.2148	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	4	0	7.2852	12.6356	12.7508	9.0964	4.3364	9.762	5.098	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	8	0	7.9956	13.7924	13.6772	9.0964	5.218	11.8228	5.9764	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	12	0	8.9396	14.7924	14.8308	9.4868	5.7764	13.3684	6.2548	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	16	0	10.8532	18.426	20.5588	10.8916	7.3252	19.7588	9.6052	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	20	0	14.5236	20.8244	26.7652	12.8676	9.6052	25.6212	8.5476	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	24	0	13.5236	19.3396	24.7444	12.8292	9.8004	23.6404	7.7988	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	28	0	12.2484	17.3572	22.6516	12.7508	9.37	19.2644	6.3348	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	32	0	12.0548	16.3636	22.2324	12.9828	9.6436	19.1124	8.7828	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	36	0	13.4452	17.0132	25.354	13.5236	11.0468	20.7108	8.0356	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	40	0	12.5204	16.5924	25.05	13.4852	11.0468	20.178	8.0756	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	44	0	12.4804	16.3636	24.1732	13.2148	11.0468	18.3108	6.7316	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	48	0	11.5124	15.9812	21.0916	12.3652	9.722	15.9812	6.7716	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	52	0	12.3652	17.0132	24.3252	12.9828	11.8612	17.93	8.0356	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	10	56	0	11.8228	16.5924	21.5476	12.2884	11.1636	16.2868	7.7204	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	0	0	12.7124	17.5476	23.1844	12.8292	11.2404	15.7508	7.3652	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	4	0	11.8228	16.554	20.4068	12.2884	10.3076	14.2164	6.3348	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	8	0	11.0468	16.7076	18.8452	11.746	9.8388	14.1396	6.5332	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	12	0	10.5412	16.402	18.5012	11.746	10.1124	13.5236	7.9572	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	16	0	11.4356	17.7012	21.2052	12.0548	10.8916	14.2932	6.7716	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	20	0	11.978	18.6548	22.0804	12.0948	11.0468	14.8692	6.4532	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	24	0	10.2692	15.866	17.5476	11.202	9.41	12.6356	6.3348	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	28	0	14.7156	24.0596	25.202	11.1252	12.7508	17.1284	8.6644	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	32	0	16.746	26.2692	29.714	11.8228	14.1012	19.4932	10.8132	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	36	0	16.4404	26.0404	31.0996	12.3652	14.2548	19.4932	7.6804	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	40	0	16.6692	29.2532	34.2804	12.5588	15.7892	21.5092	10.034	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	44	0	16.402	30.4452	33.9284	12.7508	16.5924	21.5092	6.9684	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	48	0	14.3316	29.6756	31.9492	11.8228	16.9364	20.0644	11.2404	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	52	0	11.978	32.802	35.2964	12.21	19.226	22.0036	11.0468	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	11	56	0	11.2404	37.658	37.4612	12.7508	21.6244	23.6788	9.5268	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	0	0	5.9764	11.5524	9.722	5.698	4.2148	7.8388	4.6164	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	4	0	5.538	9.1748	9.018	5.8164	4.0132	7.2852	4.1748	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	8	0	5.658	11.0468	9.018	5.698	3.7716	7.9172	4.3364	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	12	0	6.2148	11.474	10.5412	6.4532	4.5364	8.7044	3.4484	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	16	0	6.89	12.5204	11.6676	7.0884	5.378	8.586	3.65	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	20	0	7.2068	14.37	12.9828	7.6804	5.338	8.3892	3.4884	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	24	0	6.2548	10.3076	10.5412	7.562	4.778	6.3348	3.4484	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	28	0	8.7044	16.8228	14.562	8.586	5.8964	10.4244	5.138	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	32	0	7.7588	13.4452	13.33	8.3108	5.538	8.9396	4.738	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	36	0	7.2852	10.8532	12.906	8.6644	5.7764	7.8388	1.8212	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	40	0	5.9364	8.6644	11.1252	8.7428	5.7764	6.81	1.6164	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	44	0	5.8164	9.1748	11.4356	8.7828	5.618	7.2468	2.3524	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	48	0	6.0164	9.018	11.8612	9.0964	5.618	7.562	3.1652	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	52	0	6.9684	11.1252	14.0612	9.2532	6.1348	9.2132	4.6564	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	12	56	0	8.5476	14.0612	15.866	9.2132	6.93	13.6388	7.2852	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	0	0	10.2692	20.9396	20.4436	10.8532	7.522	21.738	7.9172	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	4	0	11.746	21.6612	21.6612	12.1332	8.7044	19.1124	7.9172	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	8	0	11.9012	20.1396	20.9396	12.2884	8.9396	17.3956	9.2532	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	12	0	13.562	22.8788	23.2212	12.8292	9.5652	22.6884	9.2532	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	16	0	13.3684	19.6836	21.89	12.9828	10.2292	17.8916	7.9956	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	20	0	10.8916	14.9844	18.426	12.674	9.6836	10.7364	3.7316	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	24	0	9.8004	13.3684	17.2036	12.2884	9.2532	9.6436	2.6372	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	28	0	8.3108	11.474	15.6356	11.9012	8.154	8.7428	2.1076	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	32	0	7.3252	9.9172	13.946	11.4356	7.0884	7.1668	2.3524	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	36	0	10.4244	13.8308	21.0532	13.0212	10.034	14.8308	3.8932	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	40	0	10.5412	13.8308	23.7172	13.8308	10.6196	13.9844	4.898	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	44	0	11.3188	14.8308	23.602	14.0612	10.8916	12.3652	4.0532	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	48	0	11.746	14.7924	23.3748	14.0612	11.4356	12.9444	6.5732	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	52	0	15.2148	18.8068	32.802	16.4404	17.6628	19.1124	8.5076	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	13	56	0	13.9844	16.2868	26.842	15.9044	14.6388	13.8308	2.2708	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	0	0	10.6964	14.1396	19.1124	13.6388	11.6292	10.658	3.5284	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	4	0	17.8916	25.5828	36.7108	16.4404	20.026	16.898	7.8772	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	8	0	17.8148	27.7588	36.3172	17.242	20.482	17.3572	9.1748	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	12	0	18.8452	29.8292	39.81	18.082	25.1252	20.4068	10.5028	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	16	0	23.146	32.8788	49.9988	19.1876	30.0212	23.4884	12.2484	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	20	0	25.698	38.1348	52.434	19.9492	29.1764	23.7924	13.0212	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	24	0	24.706	36.002	44.6052	19.1876	26.5364	22.1572	13.3684	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	28	0	16.8228	20.33	29.33	17.9684	19.1124	14.5236	7.2068	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	32	0	11.202	13.6004	17.8916	14.4468	13.5236	9.2916	3.57	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	36	0	8.7828	12.2884	13.4452	12.8676	10.2692	7.7988	2.962	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	40	0	7.8388	12.2484	12.3652	11.978	8.3508	8.0356	2.962	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	44	0	7.602	11.8612	12.0548	11.746	8.114	7.602	3.1236	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	48	0	8.5076	12.8292	15.7124	11.9396	9.41	8.7828	4.0132	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	52	0	9.8788	14.2164	17.0516	12.0548	11.202	9.9956	6.6116	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	14	56	0	10.5028	16.0948	20.4436	12.674	13.6772	11.5908	6.81	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	0	0	6.0164	6.89	8.6644	7.1668	4.0132	5.8564	4.2548	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	4	0	5.058	6.0564	7.3252	6.4932	3.0436	4.6164	4.2948	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	8	0	5.498	6.5332	7.642	6.6516	3.2868	5.458	3.61	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	12	0	6.5732	7.2468	9.0964	7.4436	4.4564	7.2068	3.0836	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	16	0	6.1348	6.89	8.9396	7.6804	4.1748	6.4532	2.6372	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	20	0	6.7316	7.4436	10.346	8.3508	5.218	7.3652	3.3268	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	24	0	6.4532	7.4836	10.6196	8.4292	5.058	6.81	4.6164	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	28	0	7.1268	9.1748	11.6676	8.626	4.6564	7.522	3.57	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	32	0	7.642	9.018	12.0548	9.0964	5.538	8.0756	4.4564	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	36	0	8.114	9.41	13.138	9.8788	6.3348	9.1748	3.8116	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	40	0	8.8612	9.8788	13.9844	10.5028	6.6116	9.722	4.938	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	44	0	8.8212	9.722	14.0612	10.8132	6.6916	9.41	3.8116	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	48	0	8.3108	9.0564	12.9828	10.346	6.7316	8.626	4.2548	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	52	0	9.1748	11.0084	15.2916	10.8916	7.2852	10.93	4.3364	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	15	56	0	9.1748	12.0548	15.8276	11.3972	7.3252	12.906	5.098	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	0	0	10.386	11.5524	17.1668	11.9012	8.7828	12.1332	6.2548	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	4	0	11.4356	13.2532	18.426	12.7508	9.6836	15.0228	5.738	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	8	0	11.978	13.2532	21.282	13.946	10.4628	15.3684	5.698	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	12	0	10.8916	11.9012	17.4724	13.2532	9.6836	11.9012	4.4564	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	16	0	10.8132	11.5524	15.8276	12.906	9.8388	11.8228	4.5364	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	20	0	9.4868	10.346	14.562	12.3268	8.626	9.2532	3.61	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	24	0	9.018	10.2692	14.7156	12.0948	8.0356	9.4868	3.4884	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	28	0	9.2132	10.7748	15.138	12.3652	8.2324	9.8788	4.2148	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	32	0	9.9572	11.3572	16.9748	12.9444	8.4676	10.7364	3.9732	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	36	0	9.9572	11.0852	16.8612	12.8676	8.8996	10.7364	3.65	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	40	0	9.8388	11.1636	17.2804	12.674	9.1748	10.7748	3.1236	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	44	0	10.5412	11.746	18.8836	12.9444	9.722	12.3268	3.8516	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	48	0	8.978	10.1508	15.4052	12.6356	8.3108	9.018	2.922	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	52	0	7.7588	9.4484	12.7124	11.6676	6.81	7.3252	2.8404	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	16	56	0	7.7204	9.6052	11.9012	11.3572	6.2948	7.7588	4.4964	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	0	0	8.0356	9.6836	11.6676	10.5796	6.4932	8.3892	3.61	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	4	0	7.522	8.9396	11.1636	10.5028	6.2948	7.4036	3.002	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	8	0	7.3252	9.1748	11.3572	10.1124	6.2548	7.1668	3.7716	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	12	0	7.7988	9.41	12.674	10.658	6.5732	8.154	3.9332	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	16	0	8.4676	9.8788	13.754	10.8916	7.2468	8.6644	4.0948	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	20	0	7.2468	8.978	11.5524	10.034	5.8564	7.1268	2.922	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	24	0	7.3652	8.9396	10.4244	9.722	5.8964	7.0884	2.962	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	28	0	7.1668	9.1748	11.0468	9.8004	5.618	7.0484	4.2148	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	32	0	7.2852	9.0564	11.5524	9.8004	5.7764	7.0484	4.0132	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	36	0	7.1268	8.8612	11.3188	9.6436	5.538	6.7716	4.1748	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	40	0	7.522	8.7044	10.5028	9.4484	6.0964	6.93	4.3364	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	44	0	7.0484	8.3892	10.2292	9.41	5.578	6.0164	4.0132	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	48	0	7.1668	8.626	9.8388	9.018	5.738	6.0564	4.5364	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	52	0	7.3652	9.0964	10.034	8.8212	5.298	6.2548	4.778	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	17	56	0	7.2852	8.7044	9.8004	8.6644	5.098	5.8964	3.9332	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	0	0	26.346	26.2692	26.2692	26.2692	6.1348	6.7316	4.5364	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	4	0	26.4228	26.3844	26.2692	26.2692	6.1348	6.9684	5.178	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	8	0	26.4596	26.4228	26.1924	26.1924	5.9364	6.85	4.3364	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	12	0	26.498	26.4228	26.1924	26.1556	6.6516	8.114	5.658	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	16	0	26.498	26.4228	26.1924	26.1924	6.85	7.9572	3.4884	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	20	0	26.498	26.4228	26.1924	26.1924	6.9684	7.9572	3.7716	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	24	0	26.498	26.3844	26.2308	26.2308	7.0484	8.154	3.0836	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	28	0	26.498	26.346	26.1556	26.1172	7.602	9.2132	3.1236	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	32	0	26.5364	26.3076	26.1172	26.0788	7.6804	9.9172	4.2148	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	36	0	26.4596	26.1924	26.0404	26.002	8.3892	12.21	5.298	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	40	0	26.3844	26.1172	25.9268	25.9268	9.4868	15.4436	5.8564	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	44	0	26.3076	26.0404	25.85	25.85	9.8388	15.7124	6.89	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	48	0	26.2308	26.002	25.7732	25.7732	11.1252	13.6772	13.9076	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	52	0	26.1556	25.9268	25.7348	25.698	13.0996	14.1012	15.0228	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	18	56	0	26.0788	25.85	25.6596	25.6596	13.9844	14.4468	15.2916	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	0	0	26.0404	25.8116	25.5828	25.5828	13.6004	14.1396	13.2916	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	4	0	25.9636	25.7348	25.506	25.506	12.9444	13.5236	11.8612	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	8	0	25.8884	25.6596	25.4308	25.4308	12.7908	13.138	11.746	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	12	0	25.8116	25.6212	25.354	25.354	12.2484	12.7124	11.1252	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	16	0	25.7732	25.5444	25.2772	25.2772	11.8612	12.21	10.7364	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	20	0	25.698	25.506	25.2404	25.2404	12.0948	12.1716	11.5524	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	24	0	25.6596	25.4308	25.202	25.202	12.4036	12.442	12.0164	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	28	0	25.5828	25.3924	25.1252	25.1252	11.8228	12.2484	11.4356	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	32	0	25.506	25.3156	25.0868	25.0868	11.3972	11.7844	11.3188	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	36	0	25.4692	25.2772	25.05	25.05	11.6292	11.8228	11.5908	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	40	0	25.4308	25.2404	25.0116	25.0116	11.5124	11.474	11.202	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	44	0	25.354	25.1636	24.9732	24.9732	11.6676	11.6292	12.3268	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	48	0	25.3156	25.1252	24.9348	24.9348	11.978	13.0212	14.0612	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	52	0	25.2772	25.0868	24.8964	24.8964	12.5972	14.4468	14.754	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	19	56	0	25.2404	25.05	24.8596	24.8964	13.2148	15.33	15.0996	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	20	0	0	25.202	25.0116	24.8212	24.8596	14.4468	15.7508	16.1332	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	20	4	0	25.1636	24.9732	24.8212	24.8212	15.138	16.1332	15.9812	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	20	8	0	25.1252	24.9348	24.8212	24.8212	15.3684	16.3252	15.674	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	20	12	0	25.0868	24.8964	24.7828	24.7828	15.674	16.5156	15.9812	50.03723396	9.978655977
Fulanus_beltranus	12	9	2020	20	16	0	25.05	24.8964	24.7444	24.7444	15.9812	16.7076	16.0196	50.03723396	9.978655977
